"","Country Code","Country Name","Year","Fertility rate","Region","IncomeGroup"
"406","AND","Andorra","2000",0,"Europe & Central Asia","High income"
"407","AND","Andorra","2013",0,"Europe & Central Asia","High income"
"408","AND","Andorra","2009",1.19,"Europe & Central Asia","High income"
"409","AND","Andorra","1996",0,"Europe & Central Asia","High income"
"410","AND","Andorra","2006",1.24,"Europe & Central Asia","High income"
"411","AND","Andorra","1978",0,"Europe & Central Asia","High income"
"412","AND","Andorra","1960",0,"Europe & Central Asia","High income"
"413","AND","Andorra","1995",0,"Europe & Central Asia","High income"
"414","AND","Andorra","1961",0,"Europe & Central Asia","High income"
"415","AND","Andorra","2001",0,"Europe & Central Asia","High income"
"416","AND","Andorra","1984",0,"Europe & Central Asia","High income"
"417","AND","Andorra","1968",0,"Europe & Central Asia","High income"
"418","AND","Andorra","1977",0,"Europe & Central Asia","High income"
"419","AND","Andorra","1999",0,"Europe & Central Asia","High income"
"420","AND","Andorra","2005",0,"Europe & Central Asia","High income"
"421","AND","Andorra","2002",0,"Europe & Central Asia","High income"
"422","AND","Andorra","1979",0,"Europe & Central Asia","High income"
"423","AND","Andorra","2016",0,"Europe & Central Asia","High income"
"424","AND","Andorra","2014",0,"Europe & Central Asia","High income"
"425","AND","Andorra","2015",0,"Europe & Central Asia","High income"
"426","AND","Andorra","1997",0,"Europe & Central Asia","High income"
"427","AND","Andorra","2012",0,"Europe & Central Asia","High income"
"428","AND","Andorra","2019",0,"Europe & Central Asia","High income"
"429","AND","Andorra","1964",0,"Europe & Central Asia","High income"
"430","AND","Andorra","2020",0,"Europe & Central Asia","High income"
"431","AND","Andorra","1985",0,"Europe & Central Asia","High income"
"432","AND","Andorra","1998",0,"Europe & Central Asia","High income"
"433","AND","Andorra","1975",0,"Europe & Central Asia","High income"
"434","AND","Andorra","1982",0,"Europe & Central Asia","High income"
"435","ARB","Arab World","1970",6.885646188,NA,NA
"436","ARB","Arab World","1992",4.893889194,NA,NA
"437","ARB","Arab World","1989",5.289031977,NA,NA
"438","ARB","Arab World","1974",6.680889813,NA,NA
"439","ARB","Arab World","2017",3.325881933,NA,NA
"440","ARB","Arab World","1996",4.284371879,NA,NA
"441","ARB","Arab World","1969",6.923735747,NA,NA
"442","ARB","Arab World","1993",4.747600123,NA,NA
"443","ARB","Arab World","1988",5.450476784,NA,NA
"444","ARB","Arab World","2002",3.727368844,NA,NA
"445","ARB","Arab World","2004",3.616683986,NA,NA
"446","ARB","Arab World","1977",6.52351911,NA,NA
"447","ARB","Arab World","1960",6.934332417,NA,NA
"448","ARB","Arab World","1981",6.266879971,NA,NA
"449","ARB","Arab World","2003",3.670690298,NA,NA
"450","ARB","Arab World","1966",7.012960602,NA,NA
"451","ARB","Arab World","2010",3.504198074,NA,NA
"452","ARB","Arab World","2000",3.878588745,NA,NA
"453","ARB","Arab World","1983",6.096442953,NA,NA
"454","ARB","Arab World","1995",4.442823499,NA,NA
"455","ARB","Arab World","1990",5.147725739,NA,NA
"456","ARB","Arab World","1962",7.076112225,NA,NA
"457","ARB","Arab World","1978",6.474031013,NA,NA
"458","ARB","Arab World","2011",3.508021357,NA,NA
"459","ARB","Arab World","2018",3.279993753,NA,NA
"460","ARB","Arab World","1964",7.061968848,NA,NA
"461","ARB","Arab World","1973",6.727090556,NA,NA
"462","ARB","Arab World","2007",3.532149151,NA,NA
"463","ARB","Arab World","1986",5.737496225,NA,NA
"464","ARB","Arab World","1999",3.962702547,NA,NA
"465","ARB","Arab World","2020",3.186002779,NA,NA
"466","ARB","Arab World","2013",3.513518157,NA,NA
"467","ARB","Arab World","2016",3.371357813,NA,NA
"468","ARB","Arab World","2008",3.508533049,NA,NA
"469","ARB","Arab World","2015",3.471038097,NA,NA
"470","ARB","Arab World","1991",5.006259957,NA,NA
"471","ARB","Arab World","1961",6.98211503,NA,NA
"472","ARB","Arab World","1971",6.836797567,NA,NA
"473","ARB","Arab World","1987",5.600278981,NA,NA
"474","ARB","Arab World","2021",3.142565205,NA,NA
"475","ARB","Arab World","2014",3.500174252,NA,NA
"476","ARB","Arab World","1967",6.987537326,NA,NA
"477","ARB","Arab World","1976",6.58082617,NA,NA
"478","ARB","Arab World","2006",3.547509218,NA,NA
"479","ARB","Arab World","2012",3.51281506,NA,NA
"480","ARB","Arab World","1997",4.165163299,NA,NA
"481","ARB","Arab World","1975",6.636308734,NA,NA
"482","ARB","Arab World","1998",4.061640007,NA,NA
"483","ARB","Arab World","2001",3.807783351,NA,NA
"484","ARB","Arab World","1965",7.033560366,NA,NA
"485","ARB","Arab World","2005",3.576595706,NA,NA
"486","ARB","Arab World","1968",6.957697291,NA,NA
"487","ARB","Arab World","1963",7.071541683,NA,NA
"488","ARB","Arab World","1994",4.607987207,NA,NA
"489","ARB","Arab World","2019",3.224518945,NA,NA
"490","ARB","Arab World","1980",6.353993302,NA,NA
"491","ARB","Arab World","1972",6.786577771,NA,NA
"492","ARB","Arab World","1985",5.872417755,NA,NA
"493","ARB","Arab World","1982",6.185035225,NA,NA
"494","ARB","Arab World","2009",3.492780035,NA,NA
"495","ARB","Arab World","1984",5.986972558,NA,NA
"496","ARB","Arab World","1979",6.4373652,NA,NA
"497","ARE","United Arab Emirates","1964",6.573,"Middle East & North Africa","High income"
"498","ARE","United Arab Emirates","2011",1.724,"Middle East & North Africa","High income"
"499","ARE","United Arab Emirates","1963",6.619,"Middle East & North Africa","High income"
"500","ARE","United Arab Emirates","1999",2.793,"Middle East & North Africa","High income"
"501","ARE","United Arab Emirates","1985",5.126,"Middle East & North Africa","High income"
"502","ARE","United Arab Emirates","2010",1.79,"Middle East & North Africa","High income"
"503","ARE","United Arab Emirates","1997",3.062,"Middle East & North Africa","High income"
"504","ARE","United Arab Emirates","1973",6.4,"Middle East & North Africa","High income"
"505","ARE","United Arab Emirates","2001",2.621,"Middle East & North Africa","High income"
"506","ARE","United Arab Emirates","1970",6.486,"Middle East & North Africa","High income"
"507","ARE","United Arab Emirates","1969",6.485,"Middle East & North Africa","High income"
"508","ARE","United Arab Emirates","2006",2.072,"Middle East & North Africa","High income"
"509","ARE","United Arab Emirates","2017",1.419,"Middle East & North Africa","High income"
"510","ARE","United Arab Emirates","1960",6.718,"Middle East & North Africa","High income"
"511","ARE","United Arab Emirates","1988",4.785,"Middle East & North Africa","High income"
"512","ARE","United Arab Emirates","2018",1.356,"Middle East & North Africa","High income"
"513","ARE","United Arab Emirates","1981",5.812,"Middle East & North Africa","High income"
"514","ARE","United Arab Emirates","2008",1.917,"Middle East & North Africa","High income"
"515","ARE","United Arab Emirates","1977",6.155,"Middle East & North Africa","High income"
"516","ARE","United Arab Emirates","1971",6.469,"Middle East & North Africa","High income"
"517","ARE","United Arab Emirates","1989",4.672,"Middle East & North Africa","High income"
"518","ARE","United Arab Emirates","1986",5.008,"Middle East & North Africa","High income"
"519","ARE","United Arab Emirates","2021",1.46,"Middle East & North Africa","High income"
"520","ARE","United Arab Emirates","1984",5.306,"Middle East & North Africa","High income"
"521","ARE","United Arab Emirates","1992",4.09,"Middle East & North Africa","High income"
"522","ARE","United Arab Emirates","1962",6.659,"Middle East & North Africa","High income"
"523","ARE","United Arab Emirates","1996",3.232,"Middle East & North Africa","High income"
"524","ARE","United Arab Emirates","2019",1.334,"Middle East & North Africa","High income"
"525","ARE","United Arab Emirates","2015",1.486,"Middle East & North Africa","High income"
"526","ARE","United Arab Emirates","1972",6.45,"Middle East & North Africa","High income"
"527","ARE","United Arab Emirates","2014",1.545,"Middle East & North Africa","High income"
"528","ARE","United Arab Emirates","1993",3.817,"Middle East & North Africa","High income"
"529","ARE","United Arab Emirates","1987",4.9,"Middle East & North Africa","High income"
"530","ARE","United Arab Emirates","2004",2.384,"Middle East & North Africa","High income"
"531","ARE","United Arab Emirates","2000",2.733,"Middle East & North Africa","High income"
"532","ARE","United Arab Emirates","1967",6.492,"Middle East & North Africa","High income"
"533","ARE","United Arab Emirates","2013",1.602,"Middle East & North Africa","High income"
"534","ARE","United Arab Emirates","2020",1.46,"Middle East & North Africa","High income"
"535","ARE","United Arab Emirates","1976",6.208,"Middle East & North Africa","High income"
"536","ARE","United Arab Emirates","2016",1.438,"Middle East & North Africa","High income"
"537","ARE","United Arab Emirates","1979",6.03,"Middle East & North Africa","High income"
"538","ARE","United Arab Emirates","1961",6.678,"Middle East & North Africa","High income"
"539","ARE","United Arab Emirates","1975",6.258,"Middle East & North Africa","High income"
"540","ARE","United Arab Emirates","1982",5.651,"Middle East & North Africa","High income"
"541","ARE","United Arab Emirates","1994",3.765,"Middle East & North Africa","High income"
"542","ARE","United Arab Emirates","1968",6.497,"Middle East & North Africa","High income"
"543","ARE","United Arab Emirates","2003",2.491,"Middle East & North Africa","High income"
"544","ARE","United Arab Emirates","1990",4.537,"Middle East & North Africa","High income"
"545","ARE","United Arab Emirates","2007",1.99,"Middle East & North Africa","High income"
"546","ARE","United Arab Emirates","1966",6.494,"Middle East & North Africa","High income"
"547","ARE","United Arab Emirates","1965",6.522,"Middle East & North Africa","High income"
"548","ARE","United Arab Emirates","1980",5.948,"Middle East & North Africa","High income"
"549","ARE","United Arab Emirates","1983",5.481,"Middle East & North Africa","High income"
"550","ARE","United Arab Emirates","2005",2.204,"Middle East & North Africa","High income"
"551","ARE","United Arab Emirates","1974",6.331,"Middle East & North Africa","High income"
"552","ARE","United Arab Emirates","2009",1.852,"Middle East & North Africa","High income"
"553","ARE","United Arab Emirates","1995",3.274,"Middle East & North Africa","High income"
"554","ARE","United Arab Emirates","1998",2.907,"Middle East & North Africa","High income"
"555","ARE","United Arab Emirates","2002",2.54,"Middle East & North Africa","High income"
"556","ARE","United Arab Emirates","2012",1.666,"Middle East & North Africa","High income"
"557","ARE","United Arab Emirates","1991",4.252,"Middle East & North Africa","High income"
"558","ARE","United Arab Emirates","1978",6.093,"Middle East & North Africa","High income"
"559","ARG","Argentina","2010",2.346,"Latin America & Caribbean","Upper middle income"
"560","ARG","Argentina","2000",2.591,"Latin America & Caribbean","Upper middle income"
"561","ARG","Argentina","1964",3.08,"Latin America & Caribbean","Upper middle income"
"562","ARG","Argentina","1990",3.034,"Latin America & Caribbean","Upper middle income"
"563","ARG","Argentina","1962",3.106,"Latin America & Caribbean","Upper middle income"
"564","ARG","Argentina","1987",3.059,"Latin America & Caribbean","Upper middle income"
"565","ARG","Argentina","1971",3.108,"Latin America & Caribbean","Upper middle income"
"566","ARG","Argentina","1992",2.987,"Latin America & Caribbean","Upper middle income"
"567","ARG","Argentina","2008",2.341,"Latin America & Caribbean","Upper middle income"
"568","ARG","Argentina","1970",3.088,"Latin America & Caribbean","Upper middle income"
"569","ARG","Argentina","1963",3.101,"Latin America & Caribbean","Upper middle income"
"570","ARG","Argentina","2001",2.531,"Latin America & Caribbean","Upper middle income"
"571","ARG","Argentina","1973",3.198,"Latin America & Caribbean","Upper middle income"
"572","ARG","Argentina","1993",2.966,"Latin America & Caribbean","Upper middle income"
"573","ARG","Argentina","2014",2.312,"Latin America & Caribbean","Upper middle income"
"574","ARG","Argentina","1985",3.095,"Latin America & Caribbean","Upper middle income"
"575","ARG","Argentina","1969",3.052,"Latin America & Caribbean","Upper middle income"
"576","ARG","Argentina","2013",2.322,"Latin America & Caribbean","Upper middle income"
"577","ARG","Argentina","1967",3.039,"Latin America & Caribbean","Upper middle income"
"578","ARG","Argentina","1976",3.339,"Latin America & Caribbean","Upper middle income"
"579","ARG","Argentina","1997",2.706,"Latin America & Caribbean","Upper middle income"
"580","ARG","Argentina","1988",3.042,"Latin America & Caribbean","Upper middle income"
"581","ARG","Argentina","1999",2.643,"Latin America & Caribbean","Upper middle income"
"582","ARG","Argentina","2018",2.039,"Latin America & Caribbean","Upper middle income"
"583","ARG","Argentina","1960",3.075,"Latin America & Caribbean","Upper middle income"
"584","ARG","Argentina","1981",3.253,"Latin America & Caribbean","Upper middle income"
"585","ARG","Argentina","2004",2.43,"Latin America & Caribbean","Upper middle income"
"586","ARG","Argentina","1986",3.075,"Latin America & Caribbean","Upper middle income"
"587","ARG","Argentina","2007",2.37,"Latin America & Caribbean","Upper middle income"
"588","ARG","Argentina","1984",3.123,"Latin America & Caribbean","Upper middle income"
"589","ARG","Argentina","1966",3.048,"Latin America & Caribbean","Upper middle income"
"590","ARG","Argentina","1996",2.781,"Latin America & Caribbean","Upper middle income"
"591","ARG","Argentina","2002",2.493,"Latin America & Caribbean","Upper middle income"
"592","ARG","Argentina","1965",3.062,"Latin America & Caribbean","Upper middle income"
"593","ARG","Argentina","2009",2.344,"Latin America & Caribbean","Upper middle income"
"594","ARG","Argentina","1978",3.359,"Latin America & Caribbean","Upper middle income"
"595","ARG","Argentina","2015",2.301,"Latin America & Caribbean","Upper middle income"
"596","ARG","Argentina","2005",2.426,"Latin America & Caribbean","Upper middle income"
"597","ARG","Argentina","1994",2.935,"Latin America & Caribbean","Upper middle income"
"598","ARG","Argentina","1968",3.027,"Latin America & Caribbean","Upper middle income"
"599","ARG","Argentina","1977",3.359,"Latin America & Caribbean","Upper middle income"
"600","ARG","Argentina","2021",1.885,"Latin America & Caribbean","Upper middle income"
"601","ARG","Argentina","1989",3.022,"Latin America & Caribbean","Upper middle income"
"602","ARG","Argentina","2006",2.4,"Latin America & Caribbean","Upper middle income"
"603","ARG","Argentina","2020",1.911,"Latin America & Caribbean","Upper middle income"
"604","ARG","Argentina","1991",3.012,"Latin America & Caribbean","Upper middle income"
"605","ARG","Argentina","1983",3.159,"Latin America & Caribbean","Upper middle income"
"606","ARG","Argentina","1961",3.069,"Latin America & Caribbean","Upper middle income"
"607","ARG","Argentina","2012",2.33,"Latin America & Caribbean","Upper middle income"
"608","ARG","Argentina","1974",3.251,"Latin America & Caribbean","Upper middle income"
"609","ARG","Argentina","1972",3.146,"Latin America & Caribbean","Upper middle income"
"610","ARG","Argentina","2011",2.338,"Latin America & Caribbean","Upper middle income"
"611","ARG","Argentina","1995",2.864,"Latin America & Caribbean","Upper middle income"
"612","ARG","Argentina","2003",2.451,"Latin America & Caribbean","Upper middle income"
"613","ARG","Argentina","1982",3.204,"Latin America & Caribbean","Upper middle income"
"614","ARG","Argentina","2016",2.241,"Latin America & Caribbean","Upper middle income"
"615","ARG","Argentina","1975",3.301,"Latin America & Caribbean","Upper middle income"
"616","ARG","Argentina","1979",3.339,"Latin America & Caribbean","Upper middle income"
"617","ARG","Argentina","2017",2.168,"Latin America & Caribbean","Upper middle income"
"618","ARG","Argentina","2019",1.994,"Latin America & Caribbean","Upper middle income"
"619","ARG","Argentina","1980",3.301,"Latin America & Caribbean","Upper middle income"
"620","ARG","Argentina","1998",2.662,"Latin America & Caribbean","Upper middle income"
